# size = 1
# first_index = 0
# first_id = 1
# n = 36
# variable = spikes
# last_id = 1
# last_index = 1
# dt = 0.1
# label = population0
12.6	0.0
16.0	0.0
22.100000000000001	0.0
25.199999999999999	0.0
30.100000000000001	0.0
32.799999999999997	0.0
36.100000000000001	0.0
42.600000000000001	0.0
110.3	0.0
121.2	0.0
132.0	0.0
208.5	0.0
221.5	0.0
233.19999999999999	0.0
307.30000000000001	0.0
321.30000000000001	0.0
333.60000000000002	0.0
406.10000000000002	0.0
420.80000000000001	0.0
433.5	0.0
504.89999999999998	0.0
520.0	0.0
533.0	0.0
603.70000000000005	0.0
619.20000000000005	0.0
632.20000000000005	0.0
702.5	0.0
718.29999999999995	0.0
731.39999999999998	0.0
801.29999999999995	0.0
817.10000000000002	0.0
830.5	0.0
900.10000000000002	0.0
915.89999999999998	0.0
929.29999999999995	0.0
998.89999999999998	0.0
