# size = 1
# first_index = 0
# first_id = 8
# n = 31
# variable = spikes
# last_id = 8
# last_index = 1
# dt = 0.1
# label = population7
85.700000000000003	0.0
93.099999999999994	0.0
99.299999999999997	0.0
105.09999999999999	0.0
111.59999999999999	0.0
183.90000000000001	0.0
195.0	0.0
205.59999999999999	0.0
282.5	0.0
295.0	0.0
306.39999999999998	0.0
381.19999999999999	0.0
394.5	0.0
406.39999999999998	0.0
480.0	0.0
493.80000000000001	0.0
506.10000000000002	0.0
578.79999999999995	0.0
593.0	0.0
605.39999999999998	0.0
677.60000000000002	0.0
692.20000000000005	0.0
704.60000000000002	0.0
776.39999999999998	0.0
791.10000000000002	0.0
803.79999999999995	0.0
875.20000000000005	0.0
889.89999999999998	0.0
902.70000000000005	0.0
974.0	0.0
988.70000000000005	0.0
