# size = 1
# first_index = 0
# first_id = 2
# n = 33
# variable = spikes
# last_id = 2
# last_index = 1
# dt = 0.1
# label = population1
36.299999999999997	0.0
43.399999999999999	0.0
48.799999999999997	0.0
53.799999999999997	0.0
58.5	0.0
65.0	0.0
134.80000000000001	0.0
146.40000000000001	0.0
157.40000000000001	0.0
233.19999999999999	0.0
246.5	0.0
258.39999999999998	0.0
332.0	0.0
346.19999999999999	0.0
358.60000000000002	0.0
430.80000000000001	0.0
445.60000000000002	0.0
458.39999999999998	0.0
529.60000000000002	0.0
544.79999999999995	0.0
557.79999999999995	0.0
628.39999999999998	0.0
644.0	0.0
657.0	0.0
727.20000000000005	0.0
743.0	0.0
756.20000000000005	0.0
826.0	0.0
841.79999999999995	0.0
855.20000000000005	0.0
924.79999999999995	0.0
940.60000000000002	0.0
954.0	0.0
