# size = 1
# first_index = 0
# first_id = 3
# n = 32
# variable = spikes
# last_id = 3
# last_index = 1
# dt = 0.1
# label = population2
61.0	0.0
69.0	0.0
75.599999999999994	0.0
81.599999999999994	0.0
88.599999999999994	0.0
159.40000000000001	0.0
171.5	0.0
182.69999999999999	0.0
257.89999999999998	0.0
271.5	0.0
283.5	0.0
356.69999999999999	0.0
371.10000000000002	0.0
383.60000000000002	0.0
455.5	0.0
470.39999999999998	0.0
483.30000000000001	0.0
554.29999999999995	0.0
569.60000000000002	0.0
582.60000000000002	0.0
653.10000000000002	0.0
668.79999999999995	0.0
681.79999999999995	0.0
751.89999999999998	0.0
767.70000000000005	0.0
781.0	0.0
850.70000000000005	0.0
866.5	0.0
879.89999999999998	0.0
949.5	0.0
965.29999999999995	0.0
978.70000000000005	0.0
