# size = 1
# first_index = 0
# first_id = 7
# n = 32
# variable = spikes
# last_id = 7
# last_index = 1
# dt = 0.1
# label = population6
61.0	0.0
67.700000000000003	0.0
74.099999999999994	0.0
79.700000000000003	0.0
86.200000000000003	0.0
159.09999999999999	0.0
169.80000000000001	0.0
180.19999999999999	0.0
257.80000000000001	0.0
270.0	0.0
281.30000000000001	0.0
356.5	0.0
369.60000000000002	0.0
381.39999999999998	0.0
455.30000000000001	0.0
469.0	0.0
481.19999999999999	0.0
554.10000000000002	0.0
568.20000000000005	0.0
580.60000000000002	0.0
652.89999999999998	0.0
667.39999999999998	0.0
679.79999999999995	0.0
751.70000000000005	0.0
766.39999999999998	0.0
779.0	0.0
850.5	0.0
865.20000000000005	0.0
878.0	0.0
949.29999999999995	0.0
964.0	0.0
976.79999999999995	0.0
